Las Vegas,Chicago,09/28/25,J.Bech,WR,Adrian Hill,4,3,11:38,0,0,10,No,No,Yes,Special Teams
Las Vegas,Chicago,09/28/25,T.Eichenberg,LB,Adrian Hill,4,3,3:43,4,6,1,No,No,Yes,Special Teams
Chicago,Las Vegas,09/28/25,J.Jackson,OL,Adrian Hill,4,4,14:20,1,10,10,No,No,No,Offense
Green Bay,Dallas,09/28/25,J.Morgan,OL,Ron Torbert,4,1,5:49,2,10,10,No,No,No,Offense
Green Bay,Dallas,09/28/25,D.Kinnard,OL,Ron Torbert,4,2,12:35,1,10,10,No,No,No,Offense
Dallas,Green Bay,09/28/25,M.Liufau,LB,Ron Torbert,4,2,10:37,0,0,10,No,No,Yes,Special Teams
Dallas,Green Bay,09/28/25,T.Smith,OL,Ron Torbert,4,2,9:59,2,7,0,Yes,No,Yes,Offense
Dallas,Green Bay,09/28/25,T.Smith,OL,Ron Torbert,4,2,4:35,2,1,0,No,Yes,Yes,Offense
Dallas,Green Bay,09/28/25,J.Houston,DL,Ron Torbert,4,5,10:00,0,0,10,No,No,Yes,Special Teams
Miami,N.Y. Jets,09/29/25,P.Paul,OL,Craig Wrolstad,4,1,1:05,2,4,10,No,No,Yes,Offense
Miami,N.Y. Jets,09/29/25,L.Borom,OL,Craig Wrolstad,4,2,2:49,3,9,10,No,No,Yes,Offense
N.Y. Jets,Miami,09/29/25,J.Myers,OL,Craig Wrolstad,4,4,8:17,3,5,10,No,No,No,Offense
Cincinnati,Denver,09/29/25,T.Brooks,RB,Alex Moore,4,1,6:55,4,2,10,No,No,No,Special Teams
Cincinnati,Denver,09/29/25,T.Anderson,DB,Alex Moore,4,2,8:48,0,0,10,No,No,No,Special Teams
Cincinnati,Denver,09/29/25,A.Mims,OL,Alex Moore,4,2,8:31,3,10,0,Yes,No,No,Offense
Denver,Cincinnati,09/29/25,L.Wattenberg,OL,Alex Moore,4,2,6:10,1,10,10,No,No,Yes,Offense
Cincinnati,Denver,09/29/25,T.Karras,OL,Alex Moore,4,3,4:39,1,10,10,No,No,No,Offense
Denver,Cincinnati,09/29/25,L.Wattenberg,OL,Alex Moore,4,4,15:00,1,10,10,No,No,Yes,Offense
San Francisco,LA Rams,10/02/25,C.McKivitz,OL,Bill Vinovich,5,1,12:50,1,10,10,No,No,No,Offense
LA Rams,San Francisco,10/02/25,T.Atwell,WR,Bill Vinovich,5,3,13:58,1,10,0,No,Yes,Yes,Offense
LA Rams,San Francisco,10/02/25,T.Brown,DB,Bill Vinovich,5,4,0:53,4,8,10,No,No,Yes,Special Teams
Cleveland,Minnesota,10/05/25,K.Leveston,OL,Scott Novak,5,1,14:28,2,6,10,No,No,Yes,Offense
Minnesota,Cleveland,10/05/25,K.King,LB,Scott Novak,5,1,6:49,0,0,10,No,No,No,Special Teams
Cleveland,Minnesota,10/05/25,H.Fannin,TE,Scott Novak,5,1,0:34,1,10,10,No,No,Yes,Offense
Cleveland,Minnesota,10/05/25,I.Bond,WR,Scott Novak,5,1,0:34,1,10,0,Yes,No,Yes,Offense
Minnesota,Cleveland,10/05/25,T.Felton,WR,Scott Novak,5,2,8:49,4,2,10,No,No,No,Special Teams
Minnesota,Cleveland,10/05/25,B.Brandel,OL,Scott Novak,5,2,7:50,3,6,0,No,Yes,No,Offense
Minnesota,Cleveland,10/05/25,K.King,LB,Scott Novak,5,2,0:09,0,0,10,No,No,No,Special Teams
Cleveland,Minnesota,10/05/25,T.Avery,DB,Scott Novak,5,3,1:10,4,15,1,No,No,Yes,Special Teams
Cleveland,Minnesota,10/05/25,K.Leveston,OL,Scott Novak,5,4,9:41,1,10,10,No,No,Yes,Offense
Minnesota,Cleveland,10/05/25,J.Huber,OL,Scott Novak,5,4,5:11,2,5,10,No,No,No,Offense
Houston,Baltimore,10/05/25,J.Scruggs,OL,Land Clark,5,2,13:17,2,1,10,No,No,No,Offense
Baltimore,Houston,10/05/25,C.Kolar,TE,Land Clark,5,4,13:48,0,0,8,No,No,Yes,Special Teams
Miami,Carolina,10/05/25,C.Strange,OL,Clay Martin,5,3,11:26,2,13,10,No,No,No,Offense
Miami,Carolina,10/05/25,A.Brewer,OL,Clay Martin,5,3,4:47,3,8,0,Yes,No,No,Offense
Carolina,Miami,10/05/25,T.Incoom,LB,Clay Martin,5,4,4:36,0,0,10,No,No,Yes,Special Teams
Indianapolis,Las Vegas,10/05/25,J.Bachie,LB,Alex Kemp,5,1,3:21,0,0,10,No,No,Yes,Special Teams
Indianapolis,Las Vegas,10/05/25,B.Smith,OL,Alex Kemp,5,2,13:01,2,2,10,No,No,Yes,Offense
Las Vegas,Indianapolis,10/05/25,J.Meredith,OL,Alex Kemp,5,2,10:47,1,10,10,No,No,No,Offense
Las Vegas,Indianapolis,10/05/25,D.Glaze,OL,Alex Kemp,5,3,13:40,2,8,0,Yes,No,No,Offense
Las Vegas,Indianapolis,10/05/25,S.Forsythe,OL,Alex Kemp,5,3,2:22,1,10,10,No,No,No,Offense
N.Y. Giants,New Orleans,10/05/25,B.Collins,WR,Alan Eck,5,4,11:30,2,10,10,No,No,No,Offense
N.Y. Giants,New Orleans,10/05/25,J.Eluemunor,OL,Alan Eck,5,4,11:03,2,18,0,Yes,No,No,Offense
N.Y. Giants,New Orleans,10/05/25,J.Eluemunor,OL,Alan Eck,5,4,5:24,1,10,10,No,No,No,Offense
N.Y. Jets,Dallas,10/05/25,J.Simpson,OL,Alex Moore,5,2,5:31,1,10,10,No,No,Yes,Offense
N.Y. Jets,Dallas,10/05/25,M.Robinson,LB,Alex Moore,5,2,0:57,0,0,10,No,No,Yes,Special Teams
Dallas,N.Y. Jets,10/05/25,J.Brooks,WR,Alex Moore,5,3,11:00,4,17,10,No,No,No,Special Teams
N.Y. Jets,Dallas,10/05/25,A.Membou,OL,Alex Moore,5,3,2:43,2,19,10,No,No,Yes,Offense
Denver,Philadelphia,10/05/25,J.Skinner,DB,Adrian Hill,5,2,7:20,0,0,10,No,No,No,Special Teams
Denver,Philadelphia,10/05/25,T.Sherfield,WR,Adrian Hill,5,3,13:23,0,0,10,No,No,No,Special Teams
Philadelphia,Denver,10/05/25,B.Toth,OL,Adrian Hill,5,4,13:06,1,10,10,No,No,Yes,Offense
Tennessee,Arizona,10/05/25,K.Winston,DB,Shawn Smith,5,1,0:39,0,0,0,Yes,No,No,Special Teams
Tennessee,Arizona,10/05/25,K.Brooks,DB,Shawn Smith,5,1,0:39,0,0,10,No,No,No,Special Teams
Arizona,Tennessee,10/05/25,E.Demercado,RB,Shawn Smith,5,2,7:01,3,4,0,No,Yes,Yes,Offense
Arizona,Tennessee,10/05/25,J.Williams,OL,Shawn Smith,5,2,2:00,2,11,5,No,No,Yes,Offense
Arizona,Tennessee,10/05/25,K.Beachum,OL,Shawn Smith,5,3,6:38,1,15,10,No,No,Yes,Offense
Seattle,Tampa Bay,10/05/25,G.Zabel,OL,Craig Wrolstad,5,1,5:56,2,8,10,No,No,Yes,Offense
Seattle,Tampa Bay,10/05/25,J.Bobo,WR,Craig Wrolstad,5,3,7:52,0,0,10,No,No,Yes,Special Teams
Seattle,Tampa Bay,10/05/25,J.Bobo,WR,Craig Wrolstad,5,4,15:00,2,2,10,No,No,Yes,Offense
Cincinnati,Detroit,10/05/25,J.Newton,DB,Carl Cheffers,5,2,6:33,4,2,4,No,No,Yes,Special Teams
Detroit,Cincinnati,10/05/25,G.Glasgow,OL,Carl Cheffers,5,3,12:03,2,5,10,No,No,No,Offense
LA Chargers,Washington,10/05/25,T.Pipkins,OL,John Hussey,5,3,10:12,2,19,9,No,No,Yes,Offense
Washington,LA Chargers,10/05/25,C.Yankoff,TE,John Hussey,5,4,5:27,2,6,0,Yes,No,No,Offense
Washington,LA Chargers,10/05/25,L.Tunsil,OL,John Hussey,5,4,5:27,2,6,10,No,No,No,Offense
Buffalo,New England,10/05/25,C.McGovern,OL,Shawn Hochuli,5,1,12:18,1,10,7,No,No,Yes,Offense
Buffalo,New England,10/05/25,D.Kincaid,TE,Shawn Hochuli,5,1,2:17,1,10,7,No,No,Yes,Offense
New England,Buffalo,10/05/25,W.Campbell,OL,Shawn Hochuli,5,2,6:57,3,8,0,No,Yes,No,Offense
Buffalo,New England,10/05/25,C.McGovern,OL,Shawn Hochuli,5,2,5:00,1,10,10,No,No,Yes,Offense
Buffalo,New England,10/05/25,J.Andreessen,LB,Shawn Hochuli,5,4,0:15,0,0,10,No,No,Yes,Special Teams
Jacksonville,Kansas City,10/06/25,P.Mekari,OL,Brad Rogers,5,2,0:35,1,10,10,No,No,Yes,Offense
Kansas City,Jacksonville,10/06/25,J.Cochrane,LB,Brad Rogers,5,3,2:19,0,0,10,No,No,No,Special Teams
Kansas City,Jacksonville,10/06/25,K.Suamataia,OL,Brad Rogers,5,3,0:01,1,10,10,No,No,No,Offense
Kansas City,Jacksonville,10/06/25,J.Cochrane,LB,Brad Rogers,5,4,0:23,0,0,10,No,No,No,Special Teams
Denver,N.Y. Jets,10/12/25,M.Peart,OL,Land Clark,6,1,3:33,2,10,10,No,No,No,Offense
Denver,N.Y. Jets,10/12/25,M.Peart,OL,Land Clark,6,2,4:49,3,5,10,No,No,No,Offense
N.Y. Jets,Denver,10/12/25,A.Membou,OL,Land Clark,6,3,10:34,3,8,0,Yes,No,Yes,Offense
Denver,N.Y. Jets,10/12/25,Q.Meinerz,OL,Land Clark,6,3,5:02,1,10,3,No,No,No,Offense
N.Y. Jets,Denver,10/12/25,J.Brownlee,DB,Land Clark,6,4,13:42,4,6,10,No,No,Yes,Special Teams
Baltimore,LA Rams,10/12/25,D.Faalele,OL,Alex Kemp,6,1,9:33,2,6,10,No,No,Yes,Offense
Baltimore,LA Rams,10/12/25,R.Stanley,OL,Alex Kemp,6,1,8:27,3,8,10,No,No,Yes,Offense
LA Rams,Baltimore,10/12/25,J.McCollough,DB,Alex Kemp,6,2,5:10,4,8,10,No,No,No,Special Teams
LA Rams,Baltimore,10/12/25,J.Whittington,WR,Alex Kemp,6,3,1:05,1,10,10,No,No,No,Offense
Baltimore,LA Rams,10/12/25,T.Linderbaum,OL,Alex Kemp,6,4,1:52,1,10,0,Yes,No,Yes,Offense
Arizona,Indianapolis,10/12/25,T.McBride,TE,Shawn Hochuli,6,4,12:13,1,10,10,No,No,No,Offense
Jacksonville,Seattle,10/12/25,E.Cleveland,OL,Clay Martin,6,1,14:18,2,12,10,No,No,Yes,Offense
Seattle,Jacksonville,10/12/25,J.Sundell,OL,Clay Martin,6,1,7:00,2,3,10,No,No,No,Offense
Jacksonville,Seattle,10/12/25,H.Long,TE,Clay Martin,6,1,5:38,1,10,10,No,No,Yes,Offense
Seattle,Jacksonville,10/12/25,J.Sundell,OL,Clay Martin,6,4,7:50,3,7,0,Yes,No,No,Offense
Miami,LA Chargers,10/12/25,A.Brewer,OL,Bill Vinovich,6,2,13:03,3,8,10,No,No,Yes,Offense
Miami,LA Chargers,10/12/25,A.Brewer,OL,Bill Vinovich,6,4,11:57,2,6,10,No,No,Yes,Offense
Cleveland,Pittsburgh,10/12/25,C.Robinson,OL,Ron Torbert,6,2,9:27,3,4,0,Yes,No,No,Offense
Cleveland,Pittsburgh,10/12/25,J.Baker,LB,Ron Torbert,6,2,3:38,0,0,10,No,No,No,Special Teams
Pittsburgh,Cleveland,10/12/25,S.Anderson,OL,Ron Torbert,6,3,13:48,1,10,10,No,No,Yes,Offense
Tampa Bay,San Francisco,10/12/25,D.Culp,TE,Brad Rogers,6,1,15:00,0,0,10,No,No,Yes,Special Teams
Tampa Bay,San Francisco,10/12/25,T.Wirfs,OL,Brad Rogers,6,3,5:26,2,10,10,No,No,Yes,Offense
San Francisco,Tampa Bay,10/12/25,J.Brendel,OL,Brad Rogers,6,3,0:05,1,10,10,No,No,No,Offense
Green Bay,Cincinnati,10/12/25,B.Melton,DB,Brad Allen,6,1,6:46,4,9,4,No,No,Yes,Special Teams
Cincinnati,Green Bay,10/12/25,C.Sample,DL,Brad Allen,6,3,15:00,0,0,10,No,No,No,Special Teams
New Orleans,New England,10/12/25,K.Banks,OL,Adrian Hill,6,1,6:11,3,5,10,No,No,Yes,Offense
New Orleans,New England,10/12/25,T.Penning,OL,Adrian Hill,6,3,5:12,2,7,10,No,No,Yes,Offense
New England,New Orleans,10/12/25,J.Tavai,LB,Adrian Hill,6,4,13:41,0,0,10,No,No,No,Special Teams
Buffalo,Atlanta,10/13/25,T.Shavers,WR,Shawn Smith,6,1,9:25,2,8,10,No,No,No,Offense
Buffalo,Atlanta,10/13/25,C.Lewis,DB,Shawn Smith,6,3,6:17,4,13,10,No,No,No,Special Teams
Atlanta,Buffalo,10/13/25,D.Hellams,DB,Shawn Smith,6,4,6:55,4,10,10,No,No,Yes,Special Teams
Pittsburgh,Cincinnati,10/16/25,Z.Frazier,OL,Clay Martin,7,2,12:19,2,1,10,No,No,No,Offense
Cincinnati,Pittsburgh,10/16/25,J.Rivers,OL,Clay Martin,7,4,7:29,2,3,10,No,No,Yes,Offense
Pittsburgh,Cincinnati,10/16/25,B.Jones,OL,Clay Martin,7,4,2:39,2,10,10,No,No,No,Offense
Jacksonville,LA Rams,10/19/25,P.Mekari,OL,Adrian Hill,7,1,6:32,1,10,10,No,No,Yes,Offense
LA Rams,Jacksonville,10/19/25,S.Avila,OL,Adrian Hill,7,3,14:22,3,4,0,No,Yes,No,Offense
Jacksonville,LA Rams,10/19/25,T.Patrick,WR,Adrian Hill,7,3,12:06,1,10,10,No,No,Yes,Offense
New Orleans,Chicago,10/19/25,T.Burgess,DB,Scott Novak,7,3,15:00,0,0,10,No,No,No,Special Teams
Miami,Cleveland,10/19/25,J.Brents,DB,Shawn Hochuli,7,1,12:47,4,3,10,No,No,No,Special Teams
Miami,Cleveland,10/19/25,I.Melifonwu,DB,Shawn Hochuli,7,3,14:48,0,0,10,No,No,No,Special Teams
Cleveland,Miami,10/19/25,L.Wypler,OL,Shawn Hochuli,7,4,14:22,2,10,10,No,No,Yes,Offense
Miami,Cleveland,10/19/25,P.Paul,OL,Shawn Hochuli,7,4,10:08,1,10,0,Yes,No,No,Offense
Las Vegas,Kansas City,10/19/25,J.Powers-Johnson,OL,Clete Blakeman,7,1,13:00,3,7,10,No,No,No,Offense
Kansas City,Las Vegas,10/19/25,J.Smith-Schuster,WR,Clete Blakeman,7,1,9:58,1,10,10,No,No,Yes,Offense
Las Vegas,Kansas City,10/19/25,A.Cappa,OL,Clete Blakeman,7,4,12:35,1,10,10,No,No,No,Offense
Minnesota,Philadelphia,10/19/25,J.Oliver,TE,Bill Vinovich,7,2,13:21,1,10,10,No,No,Yes,Offense
Minnesota,Philadelphia,10/19/25,B.Brandel,OL,Bill Vinovich,7,2,6:42,4,1,10,No,No,Yes,Offense
Philadelphia,Minnesota,10/19/25,J.Mailata,OL,Bill Vinovich,7,2,6:29,1,10,10,No,No,No,Offense
Philadelphia,Minnesota,10/19/25,S.Barkley,RB,Bill Vinovich,7,2,5:34,2,13,0,Yes,No,No,Offense
Philadelphia,Minnesota,10/19/25,T.Steen,OL,Bill Vinovich,7,3,2:51,2,5,10,No,No,No,Offense
N.Y. Jets,Carolina,10/19/25,J.Brownlee,DB,Brad Rogers,7,2,6:19,4,16,4,No,No,Yes,Special Teams
Tennessee,New England,10/19/25,J.Latham,OL,Craig Wrolstad,7,2,14:41,1,10,10,No,No,Yes,Offense
Tennessee,New England,10/19/25,C.Dike,WR,Craig Wrolstad,7,3,7:25,1,10,0,Yes,No,Yes,Offense
Denver,N.Y. Giants,10/19/25,J.Skinner,DB,Brad Allen,7,3,2:41,0,0,10,No,No,Yes,Special Teams
Denver,N.Y. Giants,10/19/25,G.Bolles,OL,Brad Allen,7,4,8:09,1,10,10,No,No,Yes,Offense
LA Chargers,Indianapolis,10/19/25,Z.Johnson,OL,Alan Eck,7,1,7:49,3,6,0,Yes,No,Yes,Offense
Arizona,Green Bay,10/19/25,T.McBride,TE,Alex Moore,7,2,3:04,1,10,10,No,No,Yes,Offense
Green Bay,Arizona,10/19/25,K.Oladapo,DB,Alex Moore,7,4,9:01,0,0,10,No,No,No,Special Teams
Arizona,Green Bay,10/19/25,Ev.Brown,OL,Alex Moore,7,4,1:50,1,10,10,No,No,Yes,Offense
Dallas,Washington,10/19/25,J.Tolbert,WR,Alex Kemp,7,1,0:32,1,10,10,No,No,Yes,Offense
Washington,Dallas,10/19/25,J.Conerly,OL,Alex Kemp,7,2,10:59,4,5,0,Yes,No,No,Offense
Dallas,Washington,10/19/25,C.Lamb,WR,Alex Kemp,7,2,10:56,1,10,10,No,No,Yes,Offense
Dallas,Washington,10/19/25,T.Smith,OL,Alex Kemp,7,2,9:14,3,2,10,No,No,Yes,Offense
Dallas,Washington,10/19/25,T.Booker,OL,Alex Kemp,7,4,9:02,2,10,10,No,No,Yes,Offense
Dallas,Washington,10/19/25,C.Carson,DB,Alex Kemp,7,4,4:45,4,12,10,No,No,Yes,Special Teams
Atlanta,San Francisco,10/19/25,E.Wilkinson,OL,Ron Torbert,7,1,7:31,1,10,10,No,No,No,Offense
Tampa Bay,Detroit,10/20/25,K.Merriweather,DB,John Hussey,7,1,11:59,0,0,10,No,No,No,Special Teams
Tampa Bay,Detroit,10/20/25,G.Barton,OL,John Hussey,7,4,8:49,2,10,0,Yes,No,No,Offense
Seattle,Houston,10/20/25,A.Bradford,OL,Carl Cheffers,7,2,12:19,2,11,10,No,No,Yes,Offense
Houston,Seattle,10/20/25,J.Higgins,WR,Carl Cheffers,7,2,9:35,3,12,0,Yes,No,No,Offense
Seattle,Houston,10/20/25,C.Cross,OL,Carl Cheffers,7,4,11:50,1,10,10,No,No,Yes,Offense
Seattle,Houston,10/20/25,G.Zabel,OL,Carl Cheffers,7,4,8:55,1,10,10,No,No,Yes,Offense
Minnesota,LA Chargers,10/23/25,T.Batty,DL,Clete Blakeman,8,1,15:00,0,0,10,No,No,No,Special Teams
Minnesota,LA Chargers,10/23/25,D.Jackson,OL,Clete Blakeman,8,2,6:06,1,10,10,No,No,No,Offense
LA Chargers,Minnesota,10/23/25,J.Taylor,DB,Clete Blakeman,8,2,4:12,4,2,6,No,No,Yes,Special Teams
Minnesota,LA Chargers,10/23/25,T.Batty,DL,Clete Blakeman,8,3,10:01,0,0,10,No,No,No,Special Teams
Atlanta,Miami,10/26/25,F.Franks,TE,John Hussey,8,3,11:31,4,6,10,No,No,Yes,Special Teams
Atlanta,Miami,10/26/25,R.Neuzil,OL,John Hussey,8,3,10:31,1,10,0,Yes,No,Yes,Offense
Atlanta,Miami,10/26/25,M.Ford,DB,John Hussey,8,3,4:18,0,0,10,No,No,Yes,Special Teams
Chicago,Baltimore,10/26/25,J.Blackwell,DB,Shawn Smith,8,1,15:00,0,0,10,No,No,No,Special Teams
Baltimore,Chicago,10/26/25,K.Martin,DB,Shawn Smith,8,3,8:07,4,3,10,No,No,Yes,Special Teams
Carolina,Buffalo,10/26/25,X.Legette,WR,Craig Wrolstad,8,2,10:05,2,3,10,No,No,Yes,Offense
Buffalo,Carolina,10/26/25,S.Brown,OL,Craig Wrolstad,8,3,15:00,1,10,10,No,No,No,Offense
Buffalo,Carolina,10/26/25,S.Franklin,DB,Craig Wrolstad,8,4,10:33,0,0,10,No,No,No,Special Teams
Cincinnati,N.Y. Jets,10/26/25,D.Fairchild,OL,Scott Novak,8,2,3:23,1,10,10,No,No,Yes,Offense
N.Y. Jets,Cincinnati,10/26/25,Q.Stiggers,DB,Scott Novak,8,3,10:58,4,6,10,No,No,No,Special Teams
Houston,San Francisco,10/26/25,J.Andrews,OL,Alan Eck,8,2,12:44,2,1,10,No,No,Yes,Offense
Houston,San Francisco,10/26/25,J.Scruggs,OL,Alan Eck,8,2,1:54,2,10,10,No,No,Yes,Offense
Houston,San Francisco,10/26/25,T.Howard,OL,Alan Eck,8,4,11:38,2,12,0,No,Yes,Yes,Offense
Houston,San Francisco,10/26/25,L.Tomlinson,OL,Alan Eck,8,4,11:38,2,12,0,No,Yes,Yes,Offense
New England,Cleveland,10/26/25,R.Grant,DB,Alex Moore,8,3,13:20,4,9,10,No,No,Yes,Special Teams
Philadelphia,N.Y. Giants,10/26/25,L.Johnson,OL,Brad Rogers,8,1,10:44,1,10,10,No,No,Yes,Offense
New Orleans,Tampa Bay,10/26/25,D.Vele,WR,Ron Torbert,8,3,10:08,0,0,10,No,No,Yes,Special Teams
New Orleans,Tampa Bay,10/26/25,T.Penning,OL,Ron Torbert,8,3,10:03,1,10,9,No,No,Yes,Offense
New Orleans,Tampa Bay,10/26/25,T.Penning,OL,Ron Torbert,8,3,9:06,3,10,7,No,No,Yes,Offense
Tampa Bay,New Orleans,10/26/25,B.Bredeson,OL,Ron Torbert,8,3,5:21,2,6,10,No,No,No,Offense
Denver,Dallas,10/26/25,M.McGlinchey,OL,Carl Cheffers,8,1,3:35,1,10,10,No,No,Yes,Offense
Dallas,Denver,10/26/25,T.Steele,OL,Carl Cheffers,8,1,0:18,3,10,10,No,No,No,Offense
Tennessee,Indianapolis,10/26/25,J.Latham,OL,Land Clark,8,2,12:33,3,6,0,No,Yes,No,Offense
Indianapolis,Tennessee,10/26/25,M.Goncalves,OL,Land Clark,8,3,7:25,3,3,10,No,No,Yes,Offense
Tennessee,Indianapolis,10/26/25,K.Brooks,DB,Land Clark,8,3,5:12,0,0,10,No,No,No,Special Teams
Green Bay,Pittsburgh,10/26/25,C.Brooks,RB,Shawn Hochuli,8,1,15:00,0,0,10,No,No,No,Special Teams
Green Bay,Pittsburgh,10/26/25,J.Bullard,DB,Shawn Hochuli,8,3,14:12,4,8,10,No,No,No,Special Teams
Kansas City,Washington,10/27/25,J.Cochrane,LB,Brad Allen,8,2,0:58,0,0,10,No,No,Yes,Special Teams
Kansas City,Washington,10/27/25,C.Roland-Wallace,DB,Brad Allen,8,3,15:00,0,0,10,No,No,Yes,Special Teams
Kansas City,Washington,10/27/25,J.Taylor,OL,Brad Allen,8,3,10:30,3,2,0,No,Yes,Yes,Offense
Kansas City,Washington,10/27/25,R.Rice,WR,Brad Allen,8,4,13:36,1,10,10,No,No,Yes,Offense
Kansas City,Washington,10/27/25,C.Humphrey,OL,Brad Allen,8,4,4:00,2,9,10,No,No,Yes,Offense
Baltimore,Miami,10/30/25,K.Jackson,DB,Scott Novak,9,2,9:05,4,19,10,No,No,No,Special Teams
Baltimore,Miami,10/30/25,K.Jackson,DB,Scott Novak,9,3,6:34,4,17,10,No,No,No,Special Teams
Chicago,Cincinnati,11/02/25,T.Benedet,OL,Clete Blakeman,9,2,5:47,1,10,10,No,No,No,Offense
Chicago,Cincinnati,11/02/25,J.Walker,WR,Clete Blakeman,9,2,1:12,0,0,10,No,No,No,Special Teams
Minnesota,Detroit,11/02/25,T.Felton,WR,Clay Martin,9,1,0:38,4,16,6,No,No,No,Special Teams
Detroit,Minnesota,11/02/25,T.Ratledge,OL,Clay Martin,9,3,2:44,2,13,10,No,No,Yes,Offense
Minnesota,Detroit,11/02/25,T.Thomas,DB,Clay Martin,9,3,0:11,0,0,10,No,No,No,Special Teams
Detroit,Minnesota,11/02/25,T.Decker,OL,Clay Martin,9,4,9:35,1,20,0,Yes,No,Yes,Offense
Minnesota,Detroit,11/02/25,D.Jackson,OL,Clay Martin,9,4,5:37,2,5,10,No,No,No,Offense
Carolina,Green Bay,11/02/25,T.Tremble,TE,Land Clark,9,1,12:51,4,1,9,No,No,No,Offense
Green Bay,Carolina,11/02/25,S.Rhyan,OL,Land Clark,9,2,2:00,2,2,10,No,No,Yes,Offense
Green Bay,Carolina,11/02/25,E.Jenkins,OL,Land Clark,9,2,1:04,1,10,10,No,No,Yes,Offense
Green Bay,Carolina,11/02/25,J.FitzPatrick,TE,Land Clark,9,3,2:08,1,10,0,Yes,No,Yes,Offense
Houston,Denver,11/02/25,X.Hutchinson,WR,Ron Torbert,9,2,8:41,2,2,10,No,No,Yes,Offense
Denver,Houston,11/02/25,J.Skinner,DB,Ron Torbert,9,4,9:57,4,8,10,No,No,No,Special Teams
Houston,Denver,11/02/25,X.Hutchinson,WR,Ron Torbert,9,4,9:46,1,10,10,No,No,Yes,Offense
Atlanta,New England,11/02/25,J.Woods,LB,Brad Allen,9,3,6:26,0,0,10,No,No,No,Special Teams
New England,Atlanta,11/02/25,J.Tavai,LB,Brad Allen,9,4,14:08,0,0,10,No,No,Yes,Special Teams
Tennessee,LA Chargers,11/02/25,J.Chestnut,RB,Alex Kemp,9,1,15:00,0,0,10,No,No,Yes,Special Teams
Tennessee,LA Chargers,11/02/25,E.Ayomanor,WR,Alex Kemp,9,2,12:50,3,1,10,No,No,Yes,Offense
Tennessee,LA Chargers,11/02/25,P.Skoronski,OL,Alex Kemp,9,2,7:01,2,13,10,No,No,Yes,Offense
Las Vegas,Jacksonville,11/02/25,D.Porter,DB,Alan Eck,9,1,13:35,4,6,10,No,No,Yes,Special Teams
Jacksonville,Las Vegas,11/02/25,P.Mekari,OL,Alan Eck,9,2,8:47,2,10,10,No,No,No,Offense
Buffalo,Kansas City,11/02/25,D.Williams,LB,Carl Cheffers,9,1,15:00,0,0,10,No,No,Yes,Special Teams
Buffalo,Kansas City,11/02/25,D.Knox,TE,Carl Cheffers,9,2,8:06,2,3,10,No,No,Yes,Offense
Kansas City,Buffalo,11/02/25,W.Morris,OL,Carl Cheffers,9,4,6:05,2,2,10,No,No,No,Offense
